,id_funcionario,mes,pct_acum_mes_div_peso,pct_acum_acumulado_div_peso,pct_acum_fim_exer_div_peso,pct_ating_mes,pct_pts_mes,pct_acum_mes,pct_ating_acum,pct_pts_acumulado,pct_acum_acumulado,pct_ating_fim_exer,pct_pts_fim_exer,pct_acum_fim_exer
148669,4346.0,9.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
148767,7489.0,9.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
148812,1709.0,9.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
148885,1196.0,9.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
149080,2792.0,9.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
149106,5609.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
149127,7498.0,9.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,12.0
149195,7304.0,9.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,15.0
149225,2881.0,9.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
149243,3605.0,9.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
149405,5855.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
149466,2426.0,9.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
149640,3497.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
149768,259.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
149942,848.0,9.0,0.3,0.3,0.5,80.0,60.0,12.0,80.0,60.0,12.0,100.0,100.0,20.0
150146,7484.0,9.0,0.15,0.15,0.2,80.0,60.0,12.0,80.0,60.0,12.0,90.0,80.0,16.0
150233,6407.0,9.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
150270,6873.0,9.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
150326,142.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
150336,5989.0,9.0,0.15,0.15,0.15,80.0,60.0,12.0,80.0,60.0,12.0,80.0,60.0,12.0
150582,927.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150613,426.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
150905,4137.0,9.0,1.0,1.0,1.0,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
150947,5186.0,9.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
150991,2835.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
151463,3550.0,9.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
151476,6855.0,9.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
151493,1188.0,9.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
151600,3800.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
151616,159.0,9.0,0.12,0.12,0.12,80.0,60.0,12.0,80.0,60.0,12.0,80.0,60.0,12.0
151661,2989.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
151781,1162.0,9.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
151788,6133.0,9.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
151856,3614.0,9.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
151879,3328.0,9.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
152015,120.0,9.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
152103,493.0,9.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
152240,3313.0,9.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
152309,4650.0,9.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
152360,2807.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152435,1768.0,9.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
152551,4515.0,9.0,0.34285714285714286,0.34285714285714286,0.5714285714285714,80.0,60.0,12.0,80.0,60.0,12.0,100.0,100.0,20.0
152640,1952.0,9.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
152709,3213.0,9.0,0.2,0.2,0.2,80.0,60.0,12.0,80.0,60.0,12.0,80.0,60.0,12.0
152743,13.0,9.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,12.0
152973,5661.0,9.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
153055,2796.0,9.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
153201,3662.0,9.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,90.0,80.0,16.0
153344,4945.0,9.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
153399,6196.0,9.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
153434,2850.0,9.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
153503,4563.0,9.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
153539,6238.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
153664,6009.0,9.0,0.1875,0.1875,0.1875,100.0,100.0,15.0,100.0,100.0,15.0,100.0,100.0,15.0
153730,3205.0,9.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
153939,4529.0,9.0,0.09,0.09,0.15,80.0,60.0,9.0,80.0,60.0,9.0,100.0,100.0,15.0
154095,5110.0,9.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
154344,5097.0,9.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,12.0
154349,419.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
154370,1161.0,9.0,0.16,0.16,0.2,90.0,80.0,16.0,90.0,80.0,16.0,100.0,100.0,20.0
154413,4385.0,9.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
154420,1648.0,9.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,90.0,80.0,16.0
154484,5167.0,9.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
154567,2423.0,9.0,0.3125,0.3125,0.3125,100.0,100.0,25.0,100.0,100.0,25.0,100.0,100.0,25.0
154590,5613.0,9.0,1.0,1.0,1.0,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
154593,5649.0,9.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
154678,3173.0,9.0,0.2,0.2,0.25,90.0,80.0,16.0,90.0,80.0,16.0,100.0,100.0,20.0
154737,5966.0,9.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
154774,5998.0,9.0,0.25,0.25,0.2,100.0,100.0,20.0,100.0,100.0,20.0,90.0,80.0,16.0
154795,4187.0,9.0,0.26666666666666666,0.26666666666666666,0.3333333333333333,90.0,80.0,16.0,90.0,80.0,16.0,100.0,100.0,20.0
154818,3765.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
154851,4448.0,9.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
154901,1191.0,9.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
154957,4292.0,9.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
155074,2884.0,9.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
155079,874.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
155139,5147.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155199,870.0,9.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
155229,378.0,9.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
155295,929.0,9.0,0.26666666666666666,0.26666666666666666,0.3333333333333333,90.0,80.0,16.0,90.0,80.0,16.0,100.0,100.0,20.0
155303,6011.0,9.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
155362,7225.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
155421,4440.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
155452,4200.0,9.0,0.18823529411764706,0.23529411764705882,0.23529411764705882,90.0,80.0,16.0,100.0,100.0,20.0,100.0,100.0,20.0
155477,5203.0,9.0,0.24615384615384617,0.24615384615384617,0.3076923076923077,90.0,80.0,16.0,90.0,80.0,16.0,100.0,100.0,20.0
155513,219.0,9.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
155544,333.0,9.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
155569,6434.0,9.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
155582,5030.0,9.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
155730,5015.0,9.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
156005,4495.0,9.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
156014,2475.0,9.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
156328,4466.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
156395,204.0,9.0,0.3076923076923077,0.3076923076923077,0.3076923076923077,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
156404,2883.0,9.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
156450,7409.0,9.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
156465,1309.0,9.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
156525,1593.0,9.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
157232,1805.0,10.0,0.3333333333333333,0.0,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
157261,824.0,10.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
157666,6827.0,10.0,0.25,0.0,0.25,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
157907,750.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
158247,1513.0,10.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
158323,627.0,10.0,0.4,0.0,0.5,90.0,80.0,16.0,90.0,80.0,0.0,100.0,100.0,20.0
158353,2130.0,10.0,0.14285714285714285,0.0,0.14285714285714285,100.0,100.0,20.0,0.0,0.0,0.0,100.0,100.0,20.0
158475,1502.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
158540,6829.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
159167,719.0,10.0,0.25,0.0,0.25,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
159322,5434.0,10.0,1.0,0.0,1.0,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
159367,6992.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
160231,7311.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
160251,1509.0,10.0,0.3333333333333333,0.0,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
160300,4812.0,10.0,0.2,0.0,0.2,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
160438,2673.0,10.0,0.5714285714285714,0.0,0.5714285714285714,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
160610,1674.0,10.0,0.3333333333333333,0.0,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
160796,6324.0,10.0,0.25,0.0,0.25,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
160815,3651.0,10.0,0.3333333333333333,0.0,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
161116,317.0,10.0,1.0,0.0,1.0,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
161296,4561.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
161563,7286.0,10.0,0.25,0.0,0.25,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
161748,2281.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
161809,6408.0,10.0,0.2,0.0,0.2,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
161846,5912.0,10.0,0.15,0.0,0.09,100.0,100.0,15.0,100.0,100.0,0.0,80.0,60.0,9.0
161917,1801.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
162113,2492.0,10.0,0.4,0.0,0.5,90.0,80.0,16.0,90.0,80.0,0.0,100.0,100.0,20.0
162180,1551.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
162352,6477.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162744,1053.0,10.0,0.26666666666666666,0.0,0.3333333333333333,90.0,80.0,16.0,90.0,80.0,0.0,100.0,100.0,20.0
163036,985.0,10.0,0.3333333333333333,0.0,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
163180,4360.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163235,7218.0,10.0,0.25,0.0,0.25,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
163384,2114.0,10.0,0.12,0.0,0.12,80.0,60.0,12.0,80.0,60.0,0.0,80.0,60.0,12.0
163500,1150.0,10.0,0.2,0.0,0.26666666666666666,80.0,60.0,12.0,80.0,60.0,0.0,90.0,80.0,16.0
163920,6535.0,10.0,0.26666666666666666,0.0,0.26666666666666666,90.0,80.0,16.0,90.0,80.0,0.0,90.0,80.0,16.0
164240,7493.0,10.0,0.25,0.0,0.15,100.0,100.0,20.0,100.0,100.0,0.0,80.0,60.0,12.0
164299,403.0,10.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
164325,7623.0,10.0,0.23529411764705882,0.0,0.23529411764705882,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
164593,95.0,10.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,90.0,80.0,16.0
164607,863.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164662,1304.0,10.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,12.0
164742,703.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
164951,1566.0,10.0,0.2,0.0,0.2,80.0,60.0,12.0,80.0,60.0,0.0,80.0,60.0,12.0
165302,6000.0,10.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,12.0
165356,4862.0,10.0,0.23529411764705882,0.0,0.23529411764705882,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
165372,3425.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
165510,3593.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
165729,7302.0,10.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
165777,2878.0,10.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
165807,411.0,10.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
166096,1030.0,10.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
166102,2011.0,10.0,0.2,0.0,0.2,90.0,80.0,16.0,90.0,80.0,0.0,90.0,80.0,16.0
166174,718.0,10.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
166218,1037.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166254,273.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
166327,335.0,10.0,0.2,0.0,0.2,90.0,80.0,16.0,90.0,80.0,0.0,90.0,80.0,16.0
166362,5549.0,10.0,0.2,0.0,0.2,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
166573,4659.0,10.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
166766,2654.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166874,748.0,10.0,0.2,0.0,0.2,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
166931,2440.0,10.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,12.0
167087,5331.0,10.0,0.1875,0.0,0.1875,100.0,100.0,15.0,100.0,100.0,0.0,100.0,100.0,15.0
167176,7221.0,10.0,0.2,0.0,0.2,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
167240,6153.0,10.0,0.0,0.0,0.2,0.0,0.0,0.0,80.0,60.0,0.0,80.0,60.0,12.0
167327,2509.0,10.0,0.2,0.0,0.25,90.0,80.0,16.0,90.0,80.0,0.0,100.0,100.0,20.0
167525,5467.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
167689,5384.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
167939,6113.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
168060,2872.0,10.0,0.16,0.0,0.16,90.0,80.0,16.0,90.0,80.0,0.0,90.0,80.0,16.0
168137,173.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
168226,2106.0,10.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
168287,2081.0,10.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,90.0,80.0,16.0
168584,5532.0,10.0,0.2,0.0,0.2,80.0,60.0,12.0,80.0,60.0,0.0,80.0,60.0,12.0
168655,6405.0,10.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
168761,6491.0,10.0,0.15,0.0,0.15,80.0,60.0,12.0,80.0,60.0,0.0,80.0,60.0,12.0
168831,6610.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168835,1690.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
168838,4662.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
169014,7464.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169096,683.0,10.0,0.3333333333333333,0.0,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
169266,6622.0,10.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,90.0,80.0,16.0
169489,1995.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169519,4011.0,10.0,1.0,0.0,1.0,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
169587,2145.0,10.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,15.0
169648,3117.0,10.0,0.25,0.0,0.25,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
169771,5664.0,10.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
169785,405.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
170001,5077.0,10.0,0.5714285714285714,0.0,0.5714285714285714,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
170026,3508.0,10.0,0.15,0.0,0.15,100.0,100.0,15.0,100.0,100.0,0.0,100.0,100.0,15.0
170092,6673.0,10.0,0.25,0.0,0.25,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
170306,2683.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
170396,2074.0,10.0,0.2,0.0,0.2,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
170578,4568.0,10.0,0.1125,0.0,0.1875,80.0,60.0,9.0,80.0,60.0,0.0,100.0,100.0,15.0
170649,6786.0,10.0,0.16,0.0,0.16,90.0,80.0,16.0,90.0,80.0,0.0,90.0,80.0,16.0
170664,3358.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
170840,2596.0,10.0,0.3,0.0,0.5,80.0,60.0,12.0,80.0,60.0,0.0,100.0,100.0,20.0
170923,4988.0,10.0,0.3333333333333333,0.0,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
170986,7162.0,10.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
171247,2909.0,10.0,0.15,0.0,0.15,100.0,100.0,15.0,100.0,100.0,0.0,100.0,100.0,15.0
171253,1965.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171267,7535.0,10.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
171282,6428.0,10.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
171356,4470.0,10.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
171479,6154.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
171524,1425.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
171597,7193.0,10.0,0.3333333333333333,0.0,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
171635,4346.0,10.0,0.3333333333333333,0.0,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
171763,7489.0,10.0,0.2,0.0,0.2,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
171813,1709.0,10.0,0.2,0.0,0.2,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
171901,1196.0,10.0,0.3333333333333333,0.0,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
172109,2792.0,10.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
172140,5609.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
172161,7498.0,10.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,12.0
172239,7304.0,10.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,15.0
172269,2881.0,10.0,0.25,0.0,0.25,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
172287,3605.0,10.0,0.2,0.0,0.2,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
172459,5855.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
172525,2426.0,10.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
172679,3497.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
172829,259.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
173003,848.0,10.0,0.3,0.0,0.3,80.0,60.0,12.0,80.0,60.0,0.0,80.0,60.0,12.0
173223,7484.0,10.0,0.15,0.0,0.2,80.0,60.0,12.0,80.0,60.0,0.0,90.0,80.0,16.0
